time,seconds_elapsed,z,y,x
1778582563330000000,0.0,0.013744457624852657,0.032070402055978775,-0.009773836471140385
1778582563340774896,0.010774896,0.02000582218170166,0.016646064817905426,-0.03283398225903511
1778582563351549739,0.021549739000000002,0.01908952370285988,0.010537417605519295,-0.031612250953912735
1778582563362324583,0.032324583000000004,0.007635809946805239,-0.014660755172371864,-0.023212861269712448
1778582563373099427,0.043099427,-0.0032070400193333626,-0.0204639695584774,-0.008093958720564842
1778582563383874271,0.053874271,-0.011911863461136818,-0.018631376326084137,-0.001221729558892548
1778582563394649167,0.06464916700000001,-0.013133592903614044,-0.018631376326084137,-0.004734201822429895
1778582563405424062,0.075424062,-0.007024944759905338,-0.0204639695584774,-0.01649334840476513
1778582563416198854,0.086198854,0.0027488914784044027,-0.02611446939408779,-0.023976443335413933
1778582563426973750,0.09697375000000001,0.008552107028663158,-0.022296564653515816,-0.015729768201708794
1778582563437748594,0.107748594,0.009773836471140385,-0.01435532234609127,-0.000610864779446274
1778582563448523437,0.11852343700000001,0.012522728182375431,-0.025961752980947495,0.016035201027989388
1778582563459298333,0.12929833300000002,0.011911863461136818,-0.04245510324835777,0.040775224566459656
1778582563470073125,0.14007312500000002,0.011911863461136818,-0.021227551624178886,0.07009673118591309
1778582563480848021,0.150848021,0.0154243353754282,0.009315688163042068,0.07223475724458694
1778582563491622917,0.161622917,0.014202605932950974,0.004581485874950886,0.05543597787618637
1778582563502397760,0.17239776,0.012217295356094837,0.005650499369949102,0.021991131827235222
1778582563513172604,0.18317260400000002,0.019242240116000175,0.0021380267571657896,-0.01954767294228077
1778582563523947448,0.19394744800000002,0.022449281066656113,-0.023212861269712448,-0.05451968312263489
1778582563534722292,0.204722292,0.024434590712189674,-0.05039634555578232,-0.06963858753442764
1778582563545497187,0.215497187,0.0256563201546669,-0.0461202897131443,-0.05253437161445618
1778582563556272083,0.226272083,0.026419902220368385,-0.021227551624178886,-0.0154243353754282
1778582563567046927,0.23704692700000002,0.024740023538470268,-0.0032070400193333626,0.01954767294228077
1778582563577821771,0.24782177100000002,0.021227551624178886,-0.0021380267571657896,0.040317077189683914
1778582563588596614,0.258596614,0.02412915788590908,0.000305432389723137,0.044440411031246185
1778582563599371458,0.269371458,0.03130681812763214,0.00045814859913662076,0.031001387163996696
1778582563610146354,0.28014635400000004,0.03497200831770897,-0.009773836471140385,0.009773836471140385
1778582563620921250,0.29092125,0.03711003437638283,-0.016187917441129684,-0.007330377586185932
1778582563631696094,0.301696094,0.034208428114652634,-0.029626941308379173,-0.01908952370285988
1778582563642470937,0.312470937,0.02977965772151947,-0.03634645417332649,-0.024740023538470268
1778582563653245781,0.323245781,0.026878049597144127,-0.034208428114652634,-0.03130681812763214
1778582563664020625,0.334020625,0.02107483521103859,-0.023518294095993042,-0.03909534588456154
1778582563674795521,0.34479552100000005,0.012522728182375431,-0.022449281066656113,-0.041844237595796585
1778582563685570417,0.355570417,0.008093958720564842,-0.022449281066656113,-0.037720900028944016
1778582563696345208,0.36634520800000003,0.016187917441129684,-0.009315688163042068,-0.019853105768561363
1778582563707120104,0.377120104,0.02367101050913334,0.0007635809597559273,0.005803215317428112
1778582563717894948,0.387894948,0.02000582218170166,0.01435532234609127,0.03237583488225937
1778582563728669792,0.398669792,0.010995565913617611,0.02932151034474373,0.056810423731803894
1778582563739444687,0.40944468700000003,0.005345067009329796,0.04306596517562866,0.07834340631961823
1778582563750219583,0.420219583,-0.0009162971982732415,0.059864748269319534,0.08720094710588455
1778582563760994375,0.43099437500000004,-0.0009162971982732415,0.08093958348035812,0.09056070446968079
1778582563771769271,0.441769271,0.003665188793092966,0.08643736690282822,0.0873536616563797
1778582563782544114,0.45254411400000005,0.006566796451807022,0.06933315098285675,0.06200277432799339
1778582563793318958,0.463318958,0.008246674202382565,0.04062250629067421,0.022907428443431854
1778582563804093854,0.47409385400000004,0.011911863461136818,0.022754713892936707,-0.003512472379952669
1778582563814868750,0.48486875,0.011911863461136818,0.005650499369949102,-0.010537417605519295
1778582563825643542,0.49564354200000005,0.012522728182375431,-0.004581485874950886,-0.0010690133785828948
1778582563836418437,0.506418437,0.013897174037992954,-0.002443459117785096,0.0038179049734026194
1778582563847193281,0.5171932810000001,0.004581485874950886,0.001679878099821508,0.004886918235570192
1778582563857968125,0.527968125,-0.006566796451807022,0.013897174037992954,0.009162971749901772
1778582563868743021,0.538743021,-0.014202605932950974,0.029626941308379173,0.007024944759905338
1778582563879517917,0.5495179170000001,-0.013744457624852657,0.03741546720266342,-0.006108647678047419
1778582563890292760,0.5602927600000001,-0.012217295356094837,0.017104214057326317,-0.02672533318400383
1778582563901067604,0.571067604,-0.013133592903614044,-0.00045814859913662076,-0.04550942778587341
1778582563911842448,0.5818424480000001,-0.009010255336761475,-0.011759147047996521,-0.05192350596189499
1778582563922617292,0.592617292,-0.006414080038666725,-0.019853105768561363,-0.04917461425065994
1778582563933392187,0.6033921870000001,-0.006566796451807022,-0.021227551624178886,-0.043982263654470444
1778582563944167083,0.614167083,-0.004581485874950886,-0.008093958720564842,-0.03451386094093323
1778582563954941927,0.6249419270000001,-0.0032070400193333626,-0.003970621153712273,-0.018631376326084137
