type,x,y,z
point,-0.785063,-0.0484089,0.0846822
point,-0.351375,0.145339,0.513571
point,-0.350758,0.145887,0.513096
point,-0.716181,0.228627,0.608633
point,-0.191035,0.0485711,0.181605
point,-0.126686,0.0418445,0.201139
point,-0.882482,0.309787,0.723683
point,-0.464208,0.245719,0.706345
point,-0.48745,0.25412,0.719253
point,0.0396385,0.03858,0.285608
point,-0.0943692,0.0447315,0.210316
point,-0.108925,0.0467423,0.205952
point,-0.666147,0.319466,0.816997
point,-0.0328414,0.0367401,0.223038
point,-0.789819,0.363543,0.887118
point,-0.0415733,0.0379688,0.220238
point,-0.000966634,0.0331167,0.233206
point,-0.0234968,0.0362357,0.225859
point,0.00717374,0.0453751,0.279506
point,-0.516664,0.276778,0.726148
point,-0.54458,0.287299,0.741315
point,-0.00637988,0.0680298,0.343628
point,-0.50693,0.305983,0.618626
point,-0.372987,0.255055,0.589625
point,-0.426756,0.27726,0.614517
point,-0.360313,0.118198,0.0479406
point,-0.701341,0.555867,0.836584
point,-0.596305,0.280648,-0.0572353
point,-9.05264,3.51911,-4.0135
point,-0.324935,0.207203,0.0192629
point,-9.96801,4.41637,-5.34617
point,-0.212175,0.316872,0.526823
point,-6.43075,3.05867,-3.09565
point,-0.0811145,0.135264,0.136776
point,-0.0413444,0.120256,0.157435
point,-0.195426,0.21376,0.0808064
point,-5.27048,3.77794,-0.214053
point,-1.40921,0.953143,-0.590199
point,-0.67601,0.532739,-0.224977
point,-0.189031,0.250404,0.0755015
point,-0.143641,0.226177,0.099178
point,-0.112921,0.219221,0.109922
point,-0.0418191,0.17183,0.152279
point,-0.0956648,0.209788,0.120032
point,-0.0937008,0.20869,0.121129
point,-0.392434,-0.438336,0.172088
point,-1.23825,-0.876994,0.23063
point,-1.74014,-1.31853,-0.35261
point,-1.94453,-1.44627,-0.420367
point,-0.942289,-0.493432,0.0588939
point,-1.04663,-0.532263,0.0365058
point,-0.90417,-0.47615,0.0135019
point,-1.00513,-0.543691,-0.121478
point,-3.72531,-1.68934,-1.28168
point,-0.962638,-0.508754,-0.0962894
point,-1.12125,-0.45617,0.0350578
point,-1.28114,-0.504372,0.00240277
point,-0.827436,-0.398048,-0.0626637
point,-3.17285,-1.07399,-0.373387
point,-0.368989,-0.2126,0.193606
point,-0.565869,-0.240725,0.112188
point,-1.84293,0.040012,1.96914
point,-0.648613,-0.284911,-0.00462999
point,-0.640843,-0.270713,0.0136202
point,-1.28033,-0.389152,-0.0482964
point,-0.476747,-0.162931,0.121526
point,-0.324516,-0.115335,0.141864
point,-0.726345,-0.108576,0.144253
point,0.126916,-0.0135087,0.286682
point,0.14062,-0.00628688,0.289912
point,0.0738561,-0.0045841,0.276077
point,0.0547244,-0.00408208,0.27228
point,-0.347721,0.183837,0.55644
point,-0.34748,0.184526,0.556061
point,-0.190328,0.1224,0.427295
point,-0.195935,0.124141,0.428293
point,-0.182039,0.128546,0.410191
point,0.00839071,0.0944301,0.478064
point,-0.0699415,0.13222,0.496274
point,-0.0848744,0.0597128,0.155094
point,0.0486698,0.0754188,0.337157
point,-0.154473,0.20143,0.303346
point,-0.165388,0.278704,0.576194
point,-0.173364,0.283672,0.580164
point,-0.183547,0.195597,0.0527253
point,0.0702966,0.0939792,0.204101
point,-1.19319,0.769098,-0.455092
point,-1.10194,0.779466,-0.441712
point,-0.347084,0.420364,0.175852
point,-0.351122,0.429497,0.202349
point,-0.630863,0.605577,0.103383
point,-0.800416,0.624167,-0.32165
point,-0.807261,0.635166,-0.329635
point,-0.265845,0.321549,0.00713731
point,-0.868921,0.681716,-0.328908
point,-0.815581,0.648989,-0.340255
point,-0.716686,0.711767,0.0163328
point,-0.103603,0.242474,0.0881956
point,-0.711217,0.764961,0.252729
point,-0.716678,0.769981,0.252037
point,-0.519254,0.527118,-0.167537
point,-1.34665,1.11752,-0.3513
point,-0.571806,0.566595,-0.199456
point,-0.579149,0.572183,-0.203929
point,-0.366505,0.493718,0.173895
point,-0.5238,0.60932,0.138736
point,-0.675557,0.721003,0.104771
point,-1.64583,1.45276,-0.219243
point,0.0528929,0.183743,0.209663
point,0.0807649,0.135949,0.189715
point,-1.37801,1.26016,-0.147605
point,-1.32931,1.22447,-0.134191
point,-0.14002,0.290896,0.0514305
point,-1.22562,1.2985,-0.144258
point,0.021976,0.236681,0.256773
point,0.0235639,0.235476,0.257119
point,-0.944628,-0.705883,0.655988
point,-0.878392,-0.668348,0.639217
point,-1.8749,-1.40271,-0.396859
point,-1.96777,-1.39493,-0.542391
point,-0.956501,-0.750919,-0.140816
point,-1.08405,-0.753215,-0.155239
point,-2.94098,-1.59585,-1.01961
point,-2.95151,-1.59353,-0.998534
point,-2.95766,-1.59204,-0.985756
point,-7.23673,-3.11112,-2.59021
point,-2.76999,-1.13699,-0.789898
point,-2.64762,-1.09153,-0.743334
point,-3.37158,-1.23263,-0.916576
point,-1.19553,-0.447138,0.0392601
point,-1.10357,-0.419152,0.056839
point,-0.305428,-0.221652,0.104793
point,-0.854449,-0.343019,0.107165
point,-1.11801,-0.454548,-0.153936
point,-0.0266201,-0.117231,0.205949
point,-0.552458,0.0168062,0.999155
point,-0.477005,0.0189935,0.944942
point,-1.24638,-0.35474,0.102368
point,-0.488046,-0.230597,0.0621988
point,-2.57996,-0.570086,-0.507817
point,-1.00768,-0.13421,0.0988684
point,-0.910788,-0.123686,0.11859
point,-0.908339,-0.123063,0.117076
point,-1.02519,-0.0768548,0.023529
point,-0.920556,-0.0697166,0.0482213
point,-0.498446,-0.0201311,0.154932
point,-0.596966,0.0284751,0.146566
point,-0.584604,0.0282956,0.149703
point,-0.72104,0.0551462,0.131688
point,-1.26605,0.342864,0.878722
point,-1.29104,0.348429,0.888173
point,-1.16946,0.312535,0.796938
point,-0.133582,0.0547409,0.177563
point,-0.122315,0.0537787,0.181292
point,-0.92758,0.175488,-0.0845681
point,-0.958487,0.180694,-0.0941305
point,-0.987596,0.155714,-0.248717
point,-0.914253,0.148001,-0.21651
point,-0.946591,0.167859,-0.189156
point,-1.07747,0.209931,-0.222893
point,-0.520234,0.228089,0.387578
point,-0.485493,0.219098,0.386048
point,-0.59557,0.151134,-0.0628146
point,-0.683763,0.165803,-0.100612
point,-0.370148,0.225167,0.497827
point,-0.0830917,0.123716,0.398498
point,-0.0965345,0.14453,0.434437
point,-0.0872056,0.141729,0.432263
point,0.0794462,0.0828759,0.358235
point,-0.462586,0.258616,0.416531
point,-1.17483,0.320082,-0.320078
point,-1.24229,0.326003,-0.390609
point,-0.048951,0.0742526,0.164428
point,-0.262416,0.148114,0.0961045
point,-0.678501,0.278605,0.0161425
point,-0.653617,0.280831,-0.021972
point,-0.726821,0.304691,-0.0752119
point,-0.707951,0.299506,-0.0672518
point,-0.675826,0.290802,-0.055634
point,-0.660542,0.286619,-0.0490879
point,-0.753306,0.299138,-0.181407
point,-0.716705,0.297704,-0.169
point,-0.143335,0.156059,0.0939894
point,0.0522185,0.0914383,0.210081
point,-0.709117,0.348564,-0.198703
point,-0.413465,0.284436,0.123899
point,-0.299046,0.278109,0.298979
point,-0.422347,0.29862,0.102239
point,-0.413273,0.295206,0.105499
point,-0.39449,0.288181,0.110719
point,0.0509391,0.167196,0.470587
point,-0.155552,0.168882,0.0860217
point,-0.439089,0.309418,0.0776825
point,-0.307487,0.319723,0.315113
point,-0.154504,0.182874,0.0739771
point,-0.108781,0.194166,0.115384
point,-0.0572222,0.188865,0.123439
point,-0.930642,0.614495,-0.355254
point,-0.203958,0.296792,0.207473
point,-0.257216,0.309567,0.106516
point,-0.288252,0.311951,0.0104805
point,-0.220371,0.296555,0.125996
point,-0.237835,0.306071,0.119719
point,-0.220203,0.297077,0.126281
point,-0.277406,0.31061,0.0146707
point,-0.427674,0.399483,-0.0730904
point,-0.146601,0.275861,0.181791
point,-0.133138,0.268521,0.186025
point,-0.278838,0.337067,-0.00396306
point,-0.246604,0.307933,0.0224679
point,0.0141514,0.180492,0.157381
point,-0.113873,0.240364,0.0924481
point,-0.0421752,0.246242,0.29801
point,-0.565433,0.497455,-0.161493
point,-0.403703,0.419303,-0.076508
point,-0.0333826,0.240804,0.298848
point,-0.0252331,0.195115,0.127826
point,-0.562931,0.49693,-0.160252
point,-0.433993,0.436677,-0.0934155
point,-0.195605,0.299457,0.0396231
point,-0.51442,0.487621,-0.144639
point,-0.691639,0.592727,-0.243879
point,-0.0920312,0.280265,0.249762
point,-0.654848,0.572144,-0.223252
point,-0.0812966,0.273554,0.25187
point,0.0453432,0.188505,0.25747
point,-0.0338898,0.231149,0.208574
point,-0.124447,0.264702,0.0740952
point,-0.112943,0.258419,0.0805646
point,-0.0625521,0.257851,0.230351
point,0.0426828,0.172497,0.167313
point,-0.112746,0.285678,0.152341
point,-0.0496996,0.263886,0.235342
point,-0.0490533,0.261657,0.226374
point,-0.048751,0.263586,0.235501
point,-0.0397413,0.255623,0.228972
point,-0.583244,0.612811,-0.048186
point,-0.065288,0.270004,0.194948
point,-0.0632701,0.273551,0.213201
point,-0.120945,0.288774,0.0637285
point,-0.10973,0.282012,0.0703378
point,-0.0436443,0.260731,0.190997
point,-0.452167,0.546453,0.0307718
point,-0.0347588,0.268602,0.249686
point,-0.0394472,0.264873,0.198105
point,-0.0305434,0.258878,0.20132
point,-0.055797,0.285487,0.224338
point,-0.046336,0.278889,0.226981
point,-0.140478,0.32531,0.0777465
point,-0.128255,0.317303,0.084298
point,-0.0143383,0.273817,0.255818
point,-0.0983626,0.306586,0.0850286
point,0.00576324,0.256092,0.226967
point,-0.0718512,0.297521,0.103713
point,-0.0366369,0.280639,0.150328
point,0.031369,0.244613,0.212644
point,0.0377588,0.239725,0.215185
point,-0.672834,-0.764002,0.0625558
point,-1.39988,-1.17809,0.345091
point,-1.34965,-1.1405,0.344828
point,-0.81883,-0.715122,0.494303
point,-2.8962,-2.40642,-0.527018
point,-0.474738,-0.530961,0.292187
point,-0.772905,-0.710391,0.34778
point,0.0100951,-0.141556,0.400859
point,-1.16571,-1.02881,-0.0732874
point,-1.73937,-1.25478,0.156777
point,-1.56664,-1.14541,0.171353
point,-0.394766,-0.411525,0.293635
point,-1.59313,-1.21928,-0.308621
point,-1.27986,-1.03318,-0.29436
point,-1.03314,-0.795386,0.0283858
point,-1.32833,-0.867152,-0.0939343
point,-1.49667,-0.997229,-0.331084
point,-1.59278,-1.01065,-0.500171
point,0.0998689,-0.0922455,0.268193
point,-1.54133,-0.980379,-0.477524
point,0.100793,-0.0914364,0.268507
point,-2.50102,-1.37763,-0.840654
point,-4.07049,-2.13578,-1.43532
point,-1.63456,-0.794283,-0.0941223
point,-1.04724,-0.552456,-0.196544
point,-1.01929,-0.538955,-0.185544
point,-0.276438,-0.230866,0.0952749
point,-1.37808,-0.673563,-0.318334
point,-3.45014,-1.39679,-1.05638
point,-1.55354,-0.684251,-0.34691
point,-4.29356,-1.70307,-1.3588
point,-1.12935,-0.507281,-0.185007
point,-1.09798,-0.493994,-0.173614
point,-1.86876,-0.655013,-0.0912036
point,-1.82991,-0.641956,-0.0818081
point,-1.79298,-0.628831,-0.0762926
point,-1.75916,-0.617448,-0.0679571
point,-1.62409,-0.643139,-0.320361
point,-1.65883,-0.58323,-0.334153
point,-1.19656,0.029174,1.44659
point,-1.17841,0.0306412,1.43383
point,-1.17683,0.0304564,1.4318
point,-1.16169,0.03185,1.42124
point,-1.0362,0.0376676,1.33021
point,-0.103459,-0.0707242,0.207959
point,-0.176613,-0.0827376,0.183961
point,-0.828947,-0.194015,-0.012852
point,-0.98176,0.176333,1.28227
point,-0.950739,0.173623,1.26074
point,-0.948195,0.174139,1.25853
point,-1.57273,-0.201094,0.0040862
point,-1.51675,-0.192281,0.0140071
point,-1.34327,-0.19809,-0.0864129
point,-1.46782,-0.0885136,-0.0636769
point,-1.46561,-0.0634255,-0.0516572
point,-1.451,-0.0621352,-0.0471657
point,0.008582,0.0164609,0.264263
point,-1.90578,0.0450278,-0.110323
point,-1.00949,0.0647078,0.0814409
point,-0.784997,0.069443,0.129064
point,-0.356882,0.0516861,0.212722
point,-0.953194,0.302688,0.868389
point,-0.297862,0.0551914,0.226067
point,-1.03294,0.308083,0.856926
point,-0.99781,0.301685,0.844504
point,-0.9205,0.296819,0.854008
point,-1.78555,0.168635,-0.01977
point,-0.580957,0.191494,0.533611
point,-1.71335,0.165948,-0.00741951
point,-1.70001,0.17285,0.0153099
point,-0.180792,0.129988,0.43871
point,0.0522731,0.0983757,0.412172
point,-0.563095,0.19757,0.541784
point,-0.221386,0.140283,0.459774
point,0.0253864,0.0420501,0.285973
point,-0.252643,0.141573,0.448616
point,-0.589895,0.195879,0.521066
point,-1.44188,0.311612,0.601618
point,-0.228872,0.138075,0.442434
point,-1.40476,0.307704,0.598043
point,-1.91859,0.231034,-0.0284776
point,-1.86774,0.228117,-0.0156142
point,-1.10543,0.341519,0.585751
point,-1.06908,0.334397,0.58055
point,-1.05897,0.333124,0.57858
point,-0.49756,0.279295,0.607126
point,-1.49285,0.246146,-0.271361
point,-1.44997,0.242645,-0.256879
point,-1.51494,0.209527,-0.476632
point,-1.51274,0.211472,-0.475943
point,-1.46044,0.207587,-0.450003
point,-0.227496,0.181604,0.439297
point,-0.24163,0.184981,0.442014
point,-2.14513,0.64164,0.464851
point,-0.58186,0.360014,0.786581
point,0.0285704,0.13627,0.422119
point,-0.928659,0.214535,-0.195468
point,-0.908087,0.425132,0.517992
point,-0.889884,0.419802,0.516199
point,-0.87513,0.41596,0.513924
point,-1.32083,0.329144,-0.404961
point,-1.30642,0.339329,-0.415094
point,-1.17544,0.399803,-0.165429
point,-1.20301,0.423822,-0.191537
point,-1.23058,0.430998,-0.206559
point,-1.17324,0.393755,-0.358292
point,-1.15027,0.398965,-0.35735
point,-1.76765,0.602673,-0.572248
point,-1.72805,0.593358,-0.554954
point,-0.394211,0.24664,-0.00902366
point,-1.22407,0.474388,-0.220164
point,-0.168727,0.162853,0.143081
point,-1.0572,0.451892,-0.350567
point,-0.979478,0.485466,-0.0278026
point,-1.76211,0.680211,-0.722746
point,-0.355494,0.237943,0.00940092
point,-0.585396,0.521872,0.764488
point,-0.644146,0.552964,0.794729
point,-0.35491,0.238469,0.00960634
point,-0.626633,0.544319,0.786386
point,-0.96846,0.50009,-0.0563403
point,-0.945923,0.492916,-0.0493828
point,-0.924076,0.48596,-0.0426378
point,-0.999946,0.451119,-0.339253
point,-0.886998,0.475416,-0.0642112
point,-1.35452,0.593478,-0.545028
point,-0.630088,0.477176,0.302561
point,-1.19077,0.608298,-0.421236
point,-0.309568,0.272402,0.0467272
point,-0.429028,0.353179,-0.0327982
point,-0.686965,0.4317,-0.149996
point,-0.0535912,0.191427,0.229101
point,0.0260164,0.175753,0.339307
point,-0.0739118,0.189496,0.156123
point,-0.202229,0.286291,0.259442
point,-0.789435,0.564309,-0.0566606
point,-0.276276,0.348463,0.284714
point,-0.773029,0.55726,-0.0507609
point,-0.757071,0.550402,-0.0450215
point,-0.345862,0.474345,0.608378
point,-0.794374,0.571794,-0.0745574
point,-0.777959,0.564664,-0.0684142
point,-0.892963,0.594782,-0.283373
point,-0.810513,0.582031,-0.128438
point,-0.131985,0.238315,0.110098
point,-0.804804,0.557984,-0.247772
point,-0.799951,0.557709,-0.236142
point,-0.717282,0.541156,-0.0901637
point,-0.0865387,0.262566,0.301246
point,-0.873152,0.61783,-0.292566
point,-1.27965,0.833712,-0.523078
point,-0.656594,0.556592,-0.0133637
point,-0.223488,0.357659,0.293272
point,-0.693145,0.560031,-0.21099
point,-0.691367,0.560001,-0.21011
point,-0.572734,0.563749,0.121594
point,-0.525848,0.532088,0.0827876
point,-0.546558,0.542523,0.0774043
point,-0.408176,0.465458,0.124938
point,-0.652751,0.553476,-0.198161
point,-0.0919069,0.29002,0.303876
point,-0.543495,0.546301,0.085895
point,-0.541654,0.550427,0.0941097
point,-0.565487,0.573843,0.137261
point,-0.250034,0.337986,0.0342724
point,-0.564049,0.573695,0.137425
point,-0.588395,0.580375,0.0902158
point,-0.658406,0.59783,-0.0762628
point,-0.307592,0.377518,-0.00386955
point,-0.547823,0.570032,0.0603794
point,-0.54043,0.574571,0.100545
point,-0.515315,0.568809,0.134618
point,-0.579915,0.589223,0.0155751
point,-0.531794,0.574589,0.0843368
point,-0.589808,0.589878,-0.0496254
point,-0.657818,0.665546,0.0437089
point,-0.549705,0.585517,0.01712
point,-0.596709,0.620903,0.0166303
point,-0.568754,0.587157,-0.0460422
point,-0.452675,0.534017,0.100694
point,-0.528796,0.581181,0.0402743
point,-0.584721,0.618841,0.0188618
point,-0.638574,0.618592,-0.180356
point,-0.539707,0.582047,-0.0162143
point,-0.538276,0.581828,-0.0157261
point,-0.528935,0.576424,-0.0118198
point,-1.62355,1.24474,-0.748551
point,-0.571995,0.616636,0.0203481
point,-0.485591,0.567712,0.0928818
point,-1.58696,1.22311,-0.727996
point,-0.47728,0.562725,0.09545
point,-0.304558,0.454916,0.171219
point,-0.297118,0.43865,0.11018
point,-0.588354,0.611243,-0.139268
point,-0.665306,0.698925,-0.0444805
point,-0.56422,0.612141,-0.139996
point,-0.589053,0.62965,-0.171407
point,-0.141611,0.373597,0.212023
point,-0.138907,0.371896,0.212781
point,0.0952496,-0.0279886,0.422659
point,0.0602671,-0.0729554,0.383403
point,0.0974661,-0.0244906,0.422515
point,0.111532,-0.0120954,0.421287
point,-0.385889,-0.340231,0.673195
point,-0.319064,-0.274553,0.629126
point,-0.0474566,-0.117852,0.394464
point,-0.723061,-0.620435,0.633925
point,-0.704755,-0.605775,0.628949
point,-0.301864,-0.346111,0.446071
point,-4.73831,-4.17213,-1.10742
point,-0.29468,-0.339492,0.445544
point,-0.29206,-0.354558,0.363099
point,-2.19067,-1.67792,0.591354
point,-1.35216,-1.19902,-0.104728
point,-5.54301,-3.88505,-0.134111
point,-1.21921,-1.02494,-0.0548855
point,-2.676,-2.03218,-0.425301
point,-2.02619,-1.44864,0.123281
point,-2.02793,-1.44861,0.126942
point,-1.95451,-1.39628,0.134388
point,-2.6138,-1.95955,-0.370684
point,-2.41685,-1.73627,-0.328991
point,-2.03369,-1.45759,-0.223104
point,-1.85393,-1.33184,-0.553637
point,-2.44849,-1.60813,-0.702688
point,-1.85467,-1.13394,-0.212499
point,-1.99377,-1.13485,-0.231044
point,-1.30357,-0.797251,-0.383947
point,-1.94039,-1.08104,-0.608655
point,-0.74492,-0.426816,-0.0766495
point,-0.977301,-0.533251,-0.173244
point,-1.17368,-0.610821,-0.254265
point,-1.89652,-0.921081,-0.503302
point,-2.05776,-0.911794,-0.306066
point,-1.06453,-0.530118,-0.195023
point,-2.07076,-0.899863,-0.545402
point,-3.31341,-1.2,-0.404328
point,-7.78266,-3.06368,-2.65924
point,-2.14521,-0.751143,-0.144831
point,-3.60674,-1.21225,-0.292663
point,-1.38887,-0.490514,-0.238023
point,-2.07861,-0.665115,-0.251998
point,-1.37569,0.110833,1.49935
point,-0.387386,-0.0874918,0.140928
point,-2.73478,-0.571429,-0.327358
point,-3.60656,-0.896786,-0.913301
point,-1.60441,-0.32453,-0.184401
point,-1.55662,-0.3095,-0.162494
point,-3.47981,-0.690558,-0.720741
point,-0.899395,-0.146606,0.0254577
point,-1.95448,-0.26409,-0.0599437
point,-1.92743,-0.25886,-0.0531449
point,-1.74736,-0.271691,-0.185544
point,-0.90832,-0.0949911,0.0430219
point,-1.82921,-0.12834,-0.135028
point,-1.76914,-0.119518,-0.120816
point,-1.75107,-0.116913,-0.115054
point,-2.02627,-0.115855,-0.164403
point,0.0102713,0.0722888,0.292114
point,-2.86273,-0.10288,-0.323181
point,-0.759769,0.0679032,0.14124
point,-1.07483,0.134204,0.229507
point,-1.24574,0.335306,0.924036
point,-0.464089,0.213986,0.553662
point,-1.39089,0.298352,0.719652
point,-1.36196,0.295175,0.716026
point,-0.855435,0.250865,0.627893
point,-0.836009,0.249077,0.62429
point,-1.36114,0.296379,0.713204
point,-1.36004,0.296741,0.714928
point,-0.86956,0.237494,0.56089
point,-1.2514,0.338461,0.899397
point,-0.720181,0.272131,0.733577
point,-1.29422,0.339194,0.889316
point,-1.28557,0.349122,0.932447
point,-0.418448,0.225062,0.59515
point,-0.42085,0.224784,0.594366
point,-1.28706,0.323968,0.816517
point,-0.124621,0.182693,0.479707
point,-0.4688,0.216713,0.542121
point,-1.36273,0.301419,0.685926
point,-0.326234,0.201592,0.509199
point,-1.4191,0.152627,0.0645503
point,0.075958,0.103505,0.342555
point,-0.235875,0.210199,0.539835
point,-0.34716,0.229886,0.598254
point,-0.33789,0.228605,0.595386
point,-1.51586,0.162926,0.0680242
point,0.0774529,0.104036,0.343336
point,-0.412505,0.225392,0.55835
point,-1.54555,0.380918,0.907559
point,-1.51012,0.389362,0.948446
point,-0.514591,0.247227,0.6146
point,-0.484198,0.248384,0.628137
point,-1.91589,0.439694,1.04345
point,-1.54316,0.382478,0.906028
point,-1.69051,0.376237,0.829769
point,-0.311921,0.212605,0.530755
point,-0.496939,0.221746,0.512013
point,-1.6603,0.373616,0.822411
point,-0.0679178,0.188426,0.492231
point,-0.476327,0.253027,0.635434
point,-0.199354,0.204414,0.517385
point,-0.244142,0.216312,0.549233
point,-1.10167,0.336266,0.78489
point,-0.260985,0.215611,0.538428
point,-1.64604,0.388322,0.846841
point,-0.304857,0.214375,0.516517
point,-1.83898,0.434415,0.986748
point,-0.286542,0.215821,0.528499
point,-0.278658,0.214808,0.526752
point,-0.270966,0.213818,0.525047
point,-1.30585,0.335393,0.705668
point,-1.18474,0.33192,0.72285
point,-2.26327,0.250967,-0.0592858
point,0.0485116,0.181777,0.427188
point,-2.16556,0.301884,-0.502519
point,-2.14451,0.246569,-0.754792
point,-2.14159,0.249142,-0.753688
point,-2.16667,0.250548,-0.770363
point,-1.24813,0.499774,0.869812
point,-1.23371,0.497103,0.864829
point,-1.24448,0.500717,0.869621
point,-2.49738,0.375282,-0.822351
point,-0.12519,0.232645,0.473122
point,-0.905291,0.37066,0.546066
point,-0.128759,0.233686,0.473854
point,-0.889884,0.368225,0.543639
point,-0.0207428,0.192399,0.402543
point,-0.0187218,0.192078,0.402564
point,-2.60699,0.397082,-0.927542
point,-1.8515,0.303999,-0.572122
point,-0.693488,0.331388,0.499949
point,-1.02556,0.51973,0.964459
point,-1.00583,0.401577,0.40077
point,-0.308284,0.307121,0.577988
point,-0.381812,0.220732,0.0581003
point,-0.633299,0.335644,0.478677
point,-0.550012,0.320108,0.440525
point,-1.32296,0.540485,0.565402
point,-1.32149,0.540509,0.567016
point,-1.29849,0.535107,0.562229
point,-1.02269,0.282469,-0.238319
point,-1.04384,0.286649,-0.243195
point,-2.5405,0.557729,-0.799636
point,-0.0704967,0.178499,0.240793
point,-1.83287,0.414093,-0.643482
point,-0.6959,0.251141,-0.0671121
point,-1.20203,0.342556,-0.347747
point,-0.411728,0.223153,0.0439619
point,-1.741,0.457178,-0.578657
point,-1.72105,0.51149,-0.341034
point,-1.6498,0.502206,-0.333693
point,-1.99118,0.569108,-0.744098
point,-0.0219652,0.187611,0.324593
point,-2.47272,0.735937,-1.0244
point,-2.47795,0.739703,-1.02727
point,-1.68281,0.682139,-0.192119
point,-1.62119,0.665308,-0.194912
point,-1.56949,0.65164,-0.180696
point,-0.00855991,0.226347,0.323579
point,-1.41765,0.613447,-0.136129
point,-1.38645,0.605096,-0.128862
point,-1.38541,0.605205,-0.126627
point,-0.071606,0.203165,0.21862
point,-0.0715706,0.203514,0.218594
point,-0.228471,0.326102,0.347082
point,-0.75948,0.437698,0.0652781
point,-0.777485,0.443015,0.0605823
point,-1.28733,0.600415,-0.0931138
point,-0.530538,0.323073,-0.0466429
point,-1.41719,0.637224,-0.179747
point,-0.298812,0.399678,0.629658
point,-0.55823,0.381251,0.116305
point,-1.52421,0.659407,-0.531744
point,0.0227574,0.222297,0.259438
point,0.0204519,0.223186,0.258395
point,-0.617327,0.3583,-0.0957179
point,-0.521611,0.342842,-0.0550295
point,-1.69918,0.880836,0.0250967
point,-1.49735,0.83568,0.254075
point,-1.48097,0.830013,0.254944
point,-0.231712,0.298126,0.206132
point,-2.51122,1.04402,-1.07161
point,-2.27548,0.975027,-0.953737
point,-0.0589243,0.225626,0.207348
point,-0.0577358,0.225477,0.207904
point,-1.26294,0.708847,-0.187223
point,-1.68762,0.847811,-0.628737
point,-1.27943,0.711385,-0.42626
point,-1.24229,0.751167,-0.196305
point,-1.20333,0.743398,-0.175555
point,-1.18021,0.734593,-0.167132
point,-1.35964,0.774505,-0.488613
point,-1.22642,0.725725,-0.420888
point,-1.2908,0.783697,-0.30195
point,-1.2025,0.717037,-0.408387
point,-1.44309,0.977933,0.178162
point,-1.39607,0.795937,-0.526279
point,-1.17932,0.708619,-0.396274
point,-0.963014,0.628878,-0.286032
point,-1.15978,0.78057,-0.184184
point,-1.27373,0.786421,-0.472413
point,-1.24917,0.776825,-0.459155
point,-1.02165,0.722467,-0.132931
point,-1.04724,0.737808,-0.127382
point,-0.828559,0.597835,-0.227424
point,-1.0288,0.730023,-0.120541
point,-0.0638858,0.297641,0.339301
point,-0.804812,0.60086,-0.224049
point,-0.792574,0.596092,-0.217387
point,-1.03551,0.76622,-0.0613723
point,-0.546635,0.488304,-0.079926
point,-0.539599,0.485669,-0.0761265
point,-0.982593,0.765942,0.0514861
point,-0.961212,0.757592,0.0663458
point,-0.527164,0.489919,-0.076334
point,-0.951165,0.708573,-0.219483
point,-0.508038,0.540955,0.157117
point,-1.03737,0.783738,-0.164394
point,-1.0351,0.783581,-0.163612
point,-0.854338,0.726365,0.0923234
point,-1.01763,0.775534,-0.156588
point,-0.950385,0.771667,0.0265504
point,-0.840829,0.71981,0.0955609
point,-0.18634,0.379892,0.246528
point,-0.907839,0.754672,0.064486
point,-0.555233,0.535459,-0.0346795
point,-0.547976,0.532345,-0.0311979
point,-0.905836,0.769433,-0.00351656
point,-0.879866,0.759864,0.0300268
point,-0.863561,0.762007,0.0701147
point,-0.86435,0.76255,0.0705007
point,-0.851145,0.755789,0.0738883
point,-0.880422,0.766767,0.00477084
point,-0.866835,0.759858,0.00898298
point,-0.731703,0.664389,-0.0549112
point,-0.721151,0.659299,-0.0505263
point,-0.827804,0.75397,0.057938
point,-1.25091,1.00883,-0.0727898
point,-0.870895,0.772474,-0.0513582
point,-0.920889,0.792895,-0.14186
point,-0.780481,0.725435,-0.0191833
point,-0.678513,0.667003,0.0197153
point,-0.667602,0.666445,0.020791
point,-0.716304,0.708679,0.0468758
point,-0.614098,0.662374,0.10524
point,-0.30363,0.47234,0.114504
point,-0.423922,-0.317785,0.943246
point,-0.0044521,-0.0117085,0.523162
point,-4.30072,-4.32264,-0.28725
point,-3.90487,-3.92581,-0.228062
point,-1.91686,-1.94625,0.0754943
point,-1.73917,-1.7694,0.101903
point,-5.75984,-5.3965,0.187716
point,-4.9551,-4.64335,0.215676
point,-0.0182184,-0.0310653,0.541264
point,-0.522409,-0.349256,0.842636
point,-2.64894,-2.20296,0.641649
point,-0.686096,-0.764858,-0.0141872
point,-0.394737,-0.265209,0.748428
point,-0.462267,-0.380152,0.466176
point,-1.28794,-0.932722,0.582716
point,-2.46963,-1.76583,0.715877
point,-9.60372,-6.41012,2.70979
point,0.00844877,-0.00645363,0.437056
point,0.000874209,0.000241527,0.473745
point,-3.19728,-2.22051,0.077987
point,-2.58881,-1.76164,0.0883517
point,-2.45188,-1.85609,-0.646758
point,-2.41942,-1.73796,-0.329145
point,-2.29305,-1.76618,-0.689699
point,-2.11467,-1.51499,-0.244301
point,-0.344241,-0.148022,0.118738
point,-0.0013651,0.0435439,0.276119
point,-1.95003,-0.843499,-0.49919
point,-8.5243,-3.26844,-1.56533
point,-4.02121,-1.47423,-0.552338
point,0.0437326,0.0905928,0.340443
