time,seconds_elapsed,z,y,x
1778599335037000000,0.0,0.002901607658714056,-0.003665188793092966,0.03298669680953026
1778599335047774271,0.010774271,0.007635809946805239,0.006108647678047419,0.02871064469218254
1778599335058548594,0.021548594,0.011453714221715927,0.010995565913617611,0.022907428443431854
1778599335069322917,0.032322917,0.013897174037992954,0.005345067009329796,0.010690134018659592
1778599335080097240,0.04309724,0.019242240116000175,0.012217295356094837,-0.0027488914784044027
1778599335090871562,0.053871562000000005,0.02107483521103859,0.020769402384757996,-0.006719512399286032
1778599335101645833,0.064645833,0.01740964688360691,0.019242240116000175,-0.006414080038666725
1778599335112420104,0.075420104,0.01435532234609127,0.03375028073787689,-0.003970621153712273
1778599335123194427,0.086194427,0.008552107028663158,0.03329212963581085,-0.003970621153712273
1778599335133968750,0.09696875,0.0027488914784044027,0.029626941308379173,-0.004886918235570192
1778599335144743073,0.10774307300000001,0.001221729558892548,0.02107483521103859,-0.0019853105768561363
1778599335155517292,0.11851729200000001,-0.0009162971982732415,0.010537417605519295,-0.0
1778599335166291615,0.129291615,-0.0032070400193333626,0.014660755172371864,0.0062613640911877155
1778599335177065937,0.140065937,-0.0032070400193333626,0.02000582218170166,0.01435532234609127
1778599335187840260,0.15084026,-0.005803215317428112,0.016646064817905426,0.01511890348047018
1778599335198614479,0.161614479,-0.002901607658714056,0.020311253145337105,0.012217295356094837
1778599335209388854,0.172388854,-0.0019853105768561363,0.01908952370285988,0.007941242307424545
1778599335220163229,0.183163229,-0.002443459117785096,0.014202605932950974,0.004581485874950886
1778599335230937500,0.1939375,-0.004886918235570192,0.004428769461810589,0.003665188793092966
1778599335241711771,0.20471177100000001,-0.008857538923621178,-0.007024944759905338,-0.004734201822429895
1778599335252486094,0.21548609400000002,-0.0102319847792387,-0.013439024798572063,-0.006872228812426329
1778599335263260417,0.22626041700000002,-0.009010255336761475,-0.007024944759905338,-0.000610864779446274
1778599335274034740,0.23703474000000002,-0.006108647678047419,0.005650499369949102,0.006719512399286032
1778599335284809062,0.24780906200000002,-0.001221729558892548,0.006414080038666725,0.011453714221715927
1778599335295583333,0.258583333,-0.001679878099821508,-0.0009162971982732415,0.013439024798572063
1778599335306357604,0.26935760400000003,-0.0009162971982732415,0.003359756199643016,0.016035201027989388
1778599335317131927,0.280131927,0.004428769461810589,0.01588248461484909,0.017715077847242355
1778599335327906146,0.29090614600000003,0.005345067009329796,0.010995565913617611,0.015577051788568497
1778599335338680573,0.301680573,0.007024944759905338,0.005650499369949102,0.008246674202382565
1778599335349454896,0.31245489600000004,0.009315688163042068,-0.001679878099821508,0.0054977829568088055
1778599335360229167,0.32322916700000004,0.014202605932950974,-0.004581485874950886,0.0030543238390237093
1778599335371003437,0.334003437,0.017104214057326317,-0.003359756199643016,-0.0007635809597559273
1778599335381777760,0.34477776000000004,0.011759147047996521,-0.012980876490473747,-0.0030543238390237093
1778599335392552083,0.355552083,0.005803215317428112,-0.014966187067329884,-0.002290742937475443
1778599335403326406,0.36632640600000005,0.001221729558892548,-0.005803215317428112,0.002901607658714056
1778599335414100729,0.377100729,-0.003665188793092966,0.002443459117785096,0.006719512399286032
1778599335424875052,0.387875052,-0.007635809946805239,0.007330377586185932,0.0062613640911877155
1778599335435649375,0.39864937500000003,-0.013744457624852657,-0.005650499369949102,0.008246674202382565
1778599335446423646,0.40942364600000003,-0.016340631991624832,-0.00946840364485979,0.00946840364485979
1778599335457197917,0.42019791700000003,-0.013439024798572063,-0.001221729558892548,0.014660755172371864
1778599335467972240,0.43097224,-0.007635809946805239,0.0019853105768561363,0.02214384824037552
1778599335478746562,0.441746562,-0.004123337101191282,-0.008552107028663158,0.02260199747979641
1778599335489520885,0.45252088500000004,0.0007635809597559273,-0.014660755172371864,0.01511890348047018
1778599335500295208,0.463295208,0.003970621153712273,-0.012522728182375431,0.006566796451807022
1778599335511069531,0.47406953100000004,-0.001221729558892548,-0.018784092739224434,0.009010255336761475
1778599335521843854,0.484843854,-0.006872228812426329,-0.01908952370285988,0.01649334840476513
1778599335532618125,0.495618125,-0.011759147047996521,-0.02367101050913334,0.02214384824037552
1778599335543392396,0.5063923960000001,-0.013897174037992954,-0.023212861269712448,0.02367101050913334
1778599335554166771,0.5171667710000001,-0.012980876490473747,-0.013897174037992954,0.019700389355421066
1778599335564941042,0.527941042,-0.012980876490473747,-0.0027488914784044027,0.01359174121171236
1778599335575715365,0.5387153650000001,-0.012980876490473747,-0.004581485874950886,0.008246674202382565
1778599335586489687,0.549489687,-0.016340631991624832,-0.014202605932950974,0.013133592903614044
1778599335597264010,0.56026401,-0.016646064817905426,-0.006566796451807022,0.014813470654189587
1778599335608038333,0.5710383330000001,-0.013439024798572063,0.011300998739898205,0.017104214057326317
1778599335618812656,0.581812656,-0.014966187067329884,0.01511890348047018,0.016035201027989388
1778599335629586979,0.592586979,-0.014660755172371864,0.01954767294228077,0.009926552884280682
1778599335640361250,0.6033612500000001,-0.0154243353754282,0.009010255336761475,-0.002290742937475443
1778599335651135521,0.614135521,-0.010690134018659592,0.0019853105768561363,-0.006719512399286032
1778599335661909896,0.624909896,-0.0027488914784044027,0.000305432389723137,-0.007635809946805239
1778599335672684271,0.635684271,0.0021380267571657896,-0.012217295356094837,-0.0015271619195118546
1778599335683458490,0.64645849,0.002443459117785096,-0.0204639695584774,0.0001527161948615685
1778599335694232812,0.657232812,0.001221729558892548,-0.018325943499803543,-0.002290742937475443
1778599335705007135,0.6680071350000001,0.000305432389723137,-0.012522728182375431,0.0054977829568088055
